id,agemonths,ageyears,age,agecat,sex,condition,condition2,boxtype,trialno,sound,correct,explanation
111,75.16447368,6.26370614,6,six,m,causal,1,metal,16,woo,0,3
111,75.16447368,6.26370614,6,six,m,causal,1,metal,17,woo,0,3
111,75.16447368,6.26370614,6,six,m,causal,1,metal,18,met,1,3
111,75.16447368,6.26370614,6,six,m,causal,1,metal,19,woo,1,3
111,75.16447368,6.26370614,6,six,m,causal,1,metal,20,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,1,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,2,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,3,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,4,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,5,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,6,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,7,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,8,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,9,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,10,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,11,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,12,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,13,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,14,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,15,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,16,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,17,woo,0,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,18,met,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,19,woo,1,3
112,61.63815789,5.136513158,5,five,f,causal,1,metal,20,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,1,woo,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,2,met,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,3,met,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,4,woo,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,5,met,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,6,woo,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,7,met,0,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,8,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,9,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,10,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,11,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,12,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,13,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,14,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,15,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,16,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,17,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,18,met,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,19,woo,1,3
113,77.34210526,6.445175439,6,six,m,causal,1,metal,20,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,1,woo,0,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,2,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,3,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,4,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,5,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,6,met,0,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,7,woo,0,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,8,woo,0,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,9,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,10,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,11,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,12,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,13,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,14,woo,0,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,15,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,16,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,17,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,18,woo,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,19,met,1,3
114,82.76973684,6.89747807,6,six,m,causal,1,metal,20,woo,1,3
117,72.06578947,6.005482456,6,six,m,causal,1,metal,1,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,2,met,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,3,met,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,4,woo,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,5,met,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,6,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,7,met,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,8,woo,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,9,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,10,met,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,11,met,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,12,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,13,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,14,met,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,15,met,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,16,woo,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,17,met,0,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,18,met,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,19,woo,1,1
117,72.06578947,6.005482456,6,six,m,causal,1,metal,20,woo,1,1
118,72.26315789,6.021929825,6,six,f,causal,1,metal,1,woo,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,2,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,3,met,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,4,woo,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,5,met,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,6,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,7,woo,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,8,woo,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,9,met,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,10,woo,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,11,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,12,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,13,woo,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,14,woo,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,15,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,16,woo,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,17,met,1,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,18,woo,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,19,met,0,2
118,72.26315789,6.021929825,6,six,f,causal,1,metal,20,woo,1,2
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,1,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,2,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,3,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,4,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,5,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,6,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,7,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,8,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,9,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,10,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,11,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,12,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,13,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,14,met,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,15,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,16,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,17,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,18,met,1,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,19,woo,0,1
120,42.13157895,3.510964912,3,three,f,arbitrary,2,metal,20,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,1,woo,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,2,met,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,3,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,4,woo,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,5,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,6,woo,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,7,met,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,8,woo,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,9,woo,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,10,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,11,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,12,woo,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,13,woo,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,14,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,15,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,16,woo,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,17,met,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,18,met,1,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,19,woo,0,1
121,61.13157895,5.094298246,5,five,m,arbitrary,2,metal,20,woo,1,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,1,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,2,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,3,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,4,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,5,woo,1,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,6,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,7,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,8,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,9,met,1,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,10,woo,1,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,11,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,12,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,13,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,14,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,15,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,16,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,17,woo,1,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,18,woo,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,19,met,0,1
122,48.76973684,4.064144737,4,four,m,arbitrary,2,wood,20,met,0,1
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,1,met,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,2,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,3,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,4,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,5,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,6,woo,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,7,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,8,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,9,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,10,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,11,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,12,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,13,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,14,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,15,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,16,met,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,17,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,18,woo,0,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,19,met,1,2
123,62.60526316,5.217105263,5,five,f,arbitrary,2,wood,20,woo,0,2
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,1,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,2,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,3,met,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,4,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,5,woo,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,6,met,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,7,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,8,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,9,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,10,woo,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,11,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,12,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,13,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,14,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,15,woo,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,16,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,17,met,0,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,18,woo,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,19,met,1,1
124,42.96710526,3.580592105,3,three,f,arbitrary,2,wood,20,woo,1,1
127,66.93421053,5.577850877,5,five,f,causal,1,wood,1,met,0,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,2,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,3,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,4,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,5,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,6,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,7,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,8,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,9,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,10,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,11,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,12,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,13,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,14,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,15,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,16,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,17,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,18,met,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,19,woo,1,3
127,66.93421053,5.577850877,5,five,f,causal,1,wood,20,met,1,3
128,68.36184211,5.696820175,5,five,f,causal,1,wood,1,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,2,woo,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,3,met,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,4,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,5,woo,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,6,met,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,7,woo,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,8,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,9,woo,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,10,woo,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,11,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,12,woo,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,13,woo,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,14,met,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,15,woo,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,16,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,17,met,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,18,woo,1,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,19,met,0,1
128,68.36184211,5.696820175,5,five,f,causal,1,wood,20,woo,0,1
129,67.46052632,5.621710526,5,five,m,causal,1,wood,1,met,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,2,woo,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,3,met,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,4,woo,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,5,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,6,woo,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,7,woo,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,8,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,9,met,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,10,woo,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,11,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,12,woo,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,13,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,14,woo,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,15,woo,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,16,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,17,met,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,18,woo,0,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,19,met,1,2
129,67.46052632,5.621710526,5,five,m,causal,1,wood,20,woo,1,2
130,62.06578947,5.172149123,5,five,f,causal,1,wood,1,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,2,woo,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,3,woo,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,4,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,5,woo,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,6,met,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,7,woo,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,8,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,9,met,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,10,woo,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,11,woo,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,12,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,13,met,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,14,woo,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,15,woo,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,16,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,17,woo,0,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,18,woo,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,19,met,1,1
130,62.06578947,5.172149123,5,five,f,causal,1,wood,20,met,0,1
131,78.83552632,6.569627193,6,six,m,causal,1,wood,1,met,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,2,woo,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,3,woo,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,4,met,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,5,woo,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,6,woo,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,7,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,8,met,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,9,woo,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,10,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,11,woo,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,12,woo,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,13,met,0,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,14,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,15,woo,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,16,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,17,woo,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,18,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,19,met,1,2
131,78.83552632,6.569627193,6,six,m,causal,1,wood,20,woo,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,1,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,2,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,3,met,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,4,met,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,5,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,6,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,7,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,8,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,9,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,10,woo,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,11,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,12,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,13,woo,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,14,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,15,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,16,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,17,met,0,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,18,woo,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,19,met,1,2
132,56.93421053,4.744517544,4,four,m,arbitrary,2,wood,20,woo,0,2
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,1,met,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,2,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,3,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,4,woo,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,5,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,6,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,7,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,8,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,9,met,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,10,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,11,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,12,woo,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,13,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,14,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,15,woo,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,16,met,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,17,met,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,18,woo,1,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,19,met,0,
133,49.80263158,4.150219298,4,four,f,arbitrary,2,wood,20,woo,0,
134,83.39473684,6.949561404,6,six,m,causal,1,wood,1,met,0,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,2,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,3,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,4,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,5,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,6,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,7,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,8,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,9,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,10,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,11,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,12,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,13,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,14,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,15,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,16,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,17,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,18,woo,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,19,met,1,3
134,83.39473684,6.949561404,6,six,m,causal,1,wood,20,met,1,3
136,83.83552632,6.98629386,6,six,f,causal,1,wood,1,met,0,1
136,83.83552632,6.98629386,6,six,f,causal,1,wood,2,woo,0,1
136,83.83552632,6.98629386,6,six,f,causal,1,wood,3,met,1,1
136,83.83552632,6.98629386,6,six,f,causal,1,wood,4,met,0,1
136,83.83552632,6.98629386,6,six,f,causal,1,wood,5,woo,1,1
136,83.83552632,6.98629386,6,six,f,causal,1,wood,6,met,1,1
